Labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
happy,12753261.0,8853467.0,7342302.0,6050497.0,92901636.0,6789544.0,173025506.0,1314207614.0,489916182.0,705763643.0,2596064929.0,2598421279.0,2463777422.0,2577178726.0,1095401497.0,1089130860.0,2092416841.0,2578729249.0,2541366081.0,2551722113.0,2585872893.0,46103840.0,45258279.0,39733670.0,39882980.0,51404695.0,69767700.0,83953523.0,82783015.0,71137052.0,43435807.0,1931242353.0,1151899997.0,119254253.0,245394721.0,550611605.0,915528233.0,2245170585.0,2600701590.0,2600469244.0,2594176788.0,2599411255.0,1938941476.0,1923366866.0,2577291062.0,2515496224.0,2601000000.0,2599300221.0,2601000000.0,550611605.0,915528233.0,2245170585.0,2600701590.0,2600469244.0,2594176788.0,2599411255.0,82783015.0,71137052.0,43435807.0,1931242353.0,1151899997.0,119254253.0,245394721.0,46103840.0,45258279.0,39733670.0,39882980.0,51404695.0,69767700.0,83953523.0,1095401497.0,1089130860.0,2092416841.0,2578729249.0,2541366081.0,2551722113.0,2585872893.0,1314207614.0,489916182.0,705763643.0,2596064929.0,2598421279.0,2463777422.0,2577178726.0,657695.0,550727.0,491358.0,454687.0,1007766.0,436870.0,1371764.0,6731188.0,3990706.0,4950177.0,10187369.0,10193469.0,9853500.0,10142022.0,6080837.0,6108248.0,8880763.0,10140427.0,10036963.0,10064677.0,10161239.0,1248584.0,1236851.0,1156934.0,1154358.0,1303585.0,1514596.0,1661615.0,1680725.0,1564158.0,1223229.0,8424715.0,6310123.0,2021085.0,2883673.0,4349405.0,5578839.0,9293079.0,10199304.0,10198780.0,10182388.0,10196221.0,8457482.0,8415362.0,10136332.0,9963654.0,10200000.0,10195933.0,10200000.0,4349405.0,5578839.0,9293079.0,10199304.0,10198780.0,10182388.0,10196221.0,1680725.0,1564158.0,1223229.0,8424715.0,6310123.0,2021085.0,2883673.0,1248584.0,1236851.0,1156934.0,1154358.0,1303585.0,1514596.0,1661615.0,6080837.0,6108248.0,8880763.0,10140427.0,10036963.0,10064677.0,10161239.0,6731188.0,3990706.0,4950177.0,10187369.0,10193469.0,9853500.0,10142022.0
happy,12439811.0,8656510.0,7128861.0,5904463.0,82297904.0,6400537.0,156091275.0,1269254418.0,469998287.0,681297534.0,2566066016.0,2586553509.0,2283596840.0,2562722082.0,1069876393.0,1059381743.0,1801680427.0,2468149310.0,2254263191.0,2315840867.0,2515598549.0,45060003.0,44126775.0,38479402.0,38387784.0,49425210.0,67184816.0,81025857.0,80894165.0,69524684.0,42442356.0,1735294940.0,1121698028.0,112077746.0,224969902.0,537822343.0,888621810.0,1873438153.0,2595474995.0,2596181244.0,2550000228.0,2591062514.0,1705957747.0,1697518309.0,2448073212.0,2075295526.0,2601000000.0,2574344903.0,2601000000.0,537822343.0,888621810.0,1873438153.0,2595474995.0,2596181244.0,2550000228.0,2591062514.0,80894165.0,69524684.0,42442356.0,1735294940.0,1121698028.0,112077746.0,224969902.0,45060003.0,44126775.0,38479402.0,38387784.0,49425210.0,67184816.0,81025857.0,1069876393.0,1059381743.0,1801680427.0,2468149310.0,2254263191.0,2315840867.0,2515598549.0,1269254418.0,469998287.0,681297534.0,2566066016.0,2586553509.0,2283596840.0,2562722082.0,604995.0,507246.0,452165.0,418653.0,944068.0,403127.0,1294881.0,6162146.0,3769227.0,4560126.0,10111688.0,10163851.0,9343416.0,10103486.0,5597459.0,5660101.0,7712109.0,9841530.0,9243915.0,9407889.0,9971383.0,1149921.0,1140109.0,1067826.0,1066594.0,1203498.0,1396762.0,1531823.0,1547033.0,1441826.0,1147974.0,7500370.0,5808040.0,1877218.0,2661754.0,4008583.0,5243254.0,7952223.0,10186003.0,10188102.0,10066410.0,10176064.0,7391429.0,7365735.0,9779912.0,8698506.0,10200000.0,10132205.0,10200000.0,4008583.0,5243254.0,7952223.0,10186003.0,10188102.0,10066410.0,10176064.0,1547033.0,1441826.0,1147974.0,7500370.0,5808040.0,1877218.0,2661754.0,1149921.0,1140109.0,1067826.0,1066594.0,1203498.0,1396762.0,1531823.0,5597459.0,5660101.0,7712109.0,9841530.0,9243915.0,9407889.0,9971383.0,6162146.0,3769227.0,4560126.0,10111688.0,10163851.0,9343416.0,10103486.0
happy,13586376.0,9478900.0,7814993.0,6470596.0,95760476.0,7131810.0,179891602.0,1362743218.0,498337160.0,749068597.0,2596681463.0,2598897386.0,2484440084.0,2581464304.0,1170201434.0,1139669312.0,2070265108.0,2568457250.0,2500297025.0,2507809827.0,2581618778.0,49320902.0,48369978.0,42300110.0,42296362.0,54622371.0,74190319.0,89444459.0,88534251.0,76174620.0,44980837.0,1891861343.0,1222195147.0,125974328.0,259365559.0,586307766.0,926324642.0,2187261259.0,2600924435.0,2600878892.0,2592049455.0,2599971356.0,1900146414.0,1885151206.0,2553774363.0,2418968839.0,2601000000.0,2598907666.0,2601000000.0,586307766.0,926324642.0,2187261259.0,2600924435.0,2600878892.0,2592049455.0,2599971356.0,88534251.0,76174620.0,44980837.0,1891861343.0,1222195147.0,125974328.0,259365559.0,49320902.0,48369978.0,42300110.0,42296362.0,54622371.0,74190319.0,89444459.0,1170201434.0,1139669312.0,2070265108.0,2568457250.0,2500297025.0,2507809827.0,2581618778.0,1362743218.0,498337160.0,749068597.0,2596681463.0,2598897386.0,2484440084.0,2581464304.0,667078.0,559508.0,498633.0,462046.0,1034980.0,445846.0,1403706.0,6751728.0,4010328.0,5034285.0,10189767.0,10194880.0,9907304.0,10152470.0,6175106.0,6169084.0,8754648.0,10117742.0,9929221.0,9949287.0,10151204.0,1269480.0,1258740.0,1178366.0,1175894.0,1329609.0,1544561.0,1694913.0,1707117.0,1591158.0,1233203.0,8261013.0,6398115.0,2057326.0,2943651.0,4412408.0,5579512.0,9063303.0,10199811.0,10199740.0,10177567.0,10197662.0,8270478.0,8229902.0,10080403.0,9692693.0,10200000.0,10194840.0,10200000.0,4412408.0,5579512.0,9063303.0,10199811.0,10199740.0,10177567.0,10197662.0,1707117.0,1591158.0,1233203.0,8261013.0,6398115.0,2057326.0,2943651.0,1269480.0,1258740.0,1178366.0,1175894.0,1329609.0,1544561.0,1694913.0,6175106.0,6169084.0,8754648.0,10117742.0,9929221.0,9949287.0,10151204.0,6751728.0,4010328.0,5034285.0,10189767.0,10194880.0,9907304.0,10152470.0
happy,7967017.0,5521784.0,4623092.0,3791039.0,71641756.0,4400396.0,142273663.0,853553167.0,308320457.0,445173049.0,2571465530.0,2587947477.0,2310213230.0,2540564865.0,683414046.0,675676504.0,1790977843.0,2498797872.0,2281160389.0,2401332453.0,2526796896.0,28799858.0,28255186.0,24746033.0,24827064.0,32170542.0,43803884.0,52732439.0,51635781.0,44501859.0,26613274.0,1520161476.0,725878600.0,77375364.0,165325783.0,342886207.0,567183588.0,1855968831.0,2586602289.0,2593698839.0,2557228337.0,2591628181.0,1596748087.0,1576179431.0,2483281459.0,2145746586.0,2590559012.0,2559451188.0,2593693486.0,342886207.0,567183588.0,1855968831.0,2586602289.0,2593698839.0,2557228337.0,2591628181.0,51635781.0,44501859.0,26613274.0,1520161476.0,725878600.0,77375364.0,165325783.0,28799858.0,28255186.0,24746033.0,24827064.0,32170542.0,43803884.0,52732439.0,683414046.0,675676504.0,1790977843.0,2498797872.0,2281160389.0,2401332453.0,2526796896.0,853553167.0,308320457.0,445173049.0,2571465530.0,2587947477.0,2310213230.0,2540564865.0,496265.0,415596.0,372026.0,343181.0,889556.0,336014.0,1263897.0,5155917.0,3049267.0,3776233.0,10118168.0,10162157.0,9413344.0,10043779.0,4590430.0,4612696.0,7764629.0,9901492.0,9333121.0,9627515.0,9979744.0,944278.0,936612.0,878051.0,876572.0,992896.0,1155662.0,1267753.0,1268241.0,1183527.0,923288.0,7067214.0,4785734.0,1578928.0,2302795.0,3281613.0,4226298.0,7991963.0,10157573.0,10177207.0,10079663.0,10173083.0,7197241.0,7143287.0,9850195.0,8924296.0,10165658.0,10072374.0,10175514.0,3281613.0,4226298.0,7991963.0,10157573.0,10177207.0,10079663.0,10173083.0,1268241.0,1183527.0,923288.0,7067214.0,4785734.0,1578928.0,2302795.0,944278.0,936612.0,878051.0,876572.0,992896.0,1155662.0,1267753.0,4590430.0,4612696.0,7764629.0,9901492.0,9333121.0,9627515.0,9979744.0,5155917.0,3049267.0,3776233.0,10118168.0,10162157.0,9413344.0,10043779.0
happy,8856622.0,6099032.0,5226396.0,4183264.0,101654069.0,5356660.0,188939945.0,926712710.0,439488587.0,509903926.0,2462879707.0,2517810929.0,2297041807.0,2515410737.0,762550190.0,806229457.0,1688690315.0,2313557006.0,2200703313.0,2211170518.0,2347252571.0,32203405.0,32199565.0,29427651.0,30668901.0,39728931.0,53169048.0,63266469.0,57223777.0,49578007.0,34593273.0,1505393452.0,798401943.0,94741996.0,199712535.0,384401032.0,752357852.0,1772616476.0,2497102757.0,2530255420.0,2405933413.0,2533478260.0,1472561108.0,1455057663.0,2232602136.0,2051147974.0,2511765488.0,2372163008.0,2531334592.0,384401032.0,752357852.0,1772616476.0,2497102757.0,2530255420.0,2405933413.0,2533478260.0,57223777.0,49578007.0,34593273.0,1505393452.0,798401943.0,94741996.0,199712535.0,32203405.0,32199565.0,29427651.0,30668901.0,39728931.0,53169048.0,63266469.0,762550190.0,806229457.0,1688690315.0,2313557006.0,2200703313.0,2211170518.0,2347252571.0,926712710.0,439488587.0,509903926.0,2462879707.0,2517810929.0,2297041807.0,2515410737.0,496054.0,415246.0,374254.0,343248.0,1013877.0,347850.0,1414833.0,5119132.0,3561919.0,3891648.0,9764781.0,9920103.0,9313925.0,9916625.0,4590422.0,4835539.0,7350473.0,9267420.0,8899417.0,8931768.0,9382265.0,946965.0,952503.0,916809.0,936255.0,1058495.0,1217474.0,1325767.0,1268085.0,1193831.0,1020399.0,6874620.0,4808067.0,1696206.0,2461075.0,3312818.0,4744084.0,7573108.0,9858951.0,9956046.0,9609331.0,9971756.0,6686852.0,6643301.0,8967944.0,8374614.0,9887808.0,9451860.0,9951624.0,3312818.0,4744084.0,7573108.0,9858951.0,9956046.0,9609331.0,9971756.0,1268085.0,1193831.0,1020399.0,6874620.0,4808067.0,1696206.0,2461075.0,946965.0,952503.0,916809.0,936255.0,1058495.0,1217474.0,1325767.0,4590422.0,4835539.0,7350473.0,9267420.0,8899417.0,8931768.0,9382265.0,5119132.0,3561919.0,3891648.0,9764781.0,9920103.0,9313925.0,9916625.0
happy,13756496.0,9612545.0,7889442.0,6551910.0,91634482.0,7119911.0,172192167.0,1385290403.0,495124177.0,757346268.0,2588806720.0,2596366906.0,2460960908.0,2578588157.0,1184626320.0,1152950370.0,2103621614.0,2555906640.0,2493550147.0,2514170902.0,2571561048.0,49903412.0,48824689.0,42556179.0,42429387.0,54803319.0,74565431.0,90009091.0,89689818.0,77058795.0,45331940.0,1928245943.0,1240803515.0,126550254.0,259449757.0,594180047.0,937498508.0,2226060082.0,2599482264.0,2599408821.0,2582612191.0,2597919505.0,1941126302.0,1926315399.0,2549483551.0,2434023290.0,2601000000.0,2593845625.0,2601000000.0,594180047.0,937498508.0,2226060082.0,2599482264.0,2599408821.0,2582612191.0,2597919505.0,89689818.0,77058795.0,45331940.0,1928245943.0,1240803515.0,126550254.0,259449757.0,49903412.0,48824689.0,42556179.0,42429387.0,54803319.0,74565431.0,90009091.0,1184626320.0,1152950370.0,2103621614.0,2555906640.0,2493550147.0,2514170902.0,2571561048.0,1385290403.0,495124177.0,757346268.0,2588806720.0,2596366906.0,2460960908.0,2578588157.0,675476.0,566905.0,504552.0,467740.0,1016808.0,448571.0,1379773.0,6845853.0,4018547.0,5080088.0,10169134.0,10188558.0,9835386.0,10143567.0,6253454.0,6231646.0,8832802.0,10077838.0,9902007.0,9955922.0,10122586.0,1284580.0,1270969.0,1186185.0,1181241.0,1335669.0,1553697.0,1706547.0,1728764.0,1608363.0,1243464.0,8363545.0,6476459.0,2072058.0,2957143.0,4466301.0,5627390.0,9164382.0,10196184.0,10196135.0,10152023.0,10192535.0,8393228.0,8353251.0,10059879.0,9733340.0,10200000.0,10182201.0,10200000.0,4466301.0,5627390.0,9164382.0,10196184.0,10196135.0,10152023.0,10192535.0,1728764.0,1608363.0,1243464.0,8363545.0,6476459.0,2072058.0,2957143.0,1284580.0,1270969.0,1186185.0,1181241.0,1335669.0,1553697.0,1706547.0,6253454.0,6231646.0,8832802.0,10077838.0,9902007.0,9955922.0,10122586.0,6845853.0,4018547.0,5080088.0,10169134.0,10188558.0,9835386.0,10143567.0
happy,13741010.0,9600733.0,7889608.0,6549216.0,93533339.0,7142889.0,174760841.0,1383565528.0,494392397.0,756821791.0,2586642254.0,2595444997.0,2456930162.0,2579556979.0,1183257963.0,1151224199.0,2098517055.0,2551297644.0,2490485051.0,2510133843.0,2566160391.0,49844072.0,48758309.0,42497590.0,42369533.0,54725086.0,74473313.0,89910413.0,89591383.0,76965401.0,45289830.0,1926044289.0,1239793091.0,127204190.0,261660944.0,593432139.0,936112617.0,2219073487.0,2598493296.0,2599184687.0,2579843828.0,2597421881.0,1937013489.0,1922429096.0,2544595705.0,2430530603.0,2601000000.0,2590084237.0,2601000000.0,593432139.0,936112617.0,2219073487.0,2598493296.0,2599184687.0,2579843828.0,2597421881.0,89591383.0,76965401.0,45289830.0,1926044289.0,1239793091.0,127204190.0,261660944.0,49844072.0,48758309.0,42497590.0,42369533.0,54725086.0,74473313.0,89910413.0,1183257963.0,1151224199.0,2098517055.0,2551297644.0,2490485051.0,2510133843.0,2566160391.0,1383565528.0,494392397.0,756821791.0,2586642254.0,2595444997.0,2456930162.0,2579556979.0,674474.0,566037.0,503930.0,467128.0,1025299.0,448291.0,1389301.0,6835046.0,4013297.0,5074475.0,10163240.0,10186001.0,9824184.0,10147067.0,6244035.0,6222161.0,8815659.0,10061948.0,9888725.0,9940613.0,10106097.0,1282626.0,1269101.0,1184534.0,1179711.0,1334022.0,1551897.0,1704753.0,1726141.0,1605805.0,1241896.0,8350955.0,6467081.0,2075072.0,2964680.0,4459347.0,5620053.0,9142235.0,10193654.0,10195749.0,10144656.0,10191239.0,8376407.0,8336928.0,10042397.0,9717977.0,10200000.0,10172435.0,10200000.0,4459347.0,5620053.0,9142235.0,10193654.0,10195749.0,10144656.0,10191239.0,1726141.0,1605805.0,1241896.0,8350955.0,6467081.0,2075072.0,2964680.0,1282626.0,1269101.0,1184534.0,1179711.0,1334022.0,1551897.0,1704753.0,6244035.0,6222161.0,8815659.0,10061948.0,9888725.0,9940613.0,10106097.0,6835046.0,4013297.0,5074475.0,10163240.0,10186001.0,9824184.0,10147067.0
happy,8928596.0,6143948.0,5261940.0,4213739.0,101814469.0,5382907.0,189042973.0,933619209.0,441064741.0,513600584.0,2466246814.0,2520566048.0,2300143075.0,2515557862.0,768279623.0,810923181.0,1697281250.0,2318428978.0,2207390619.0,2218233241.0,2349951945.0,32452825.0,32431412.0,29616338.0,30844740.0,39954810.0,53499398.0,63668796.0,57664245.0,49960570.0,34746152.0,1513302808.0,804912609.0,95929926.0,203006961.0,387252424.0,755285592.0,1781846141.0,2500130909.0,2533314679.0,2412422518.0,2535065597.0,1480771531.0,1463239379.0,2240239732.0,2060843020.0,2511016609.0,2372140491.0,2531134403.0,387252424.0,755285592.0,1781846141.0,2500130909.0,2533314679.0,2412422518.0,2535065597.0,57664245.0,49960570.0,34746152.0,1513302808.0,804912609.0,95929926.0,203006961.0,32452825.0,32431412.0,29616338.0,30844740.0,39954810.0,53499398.0,63668796.0,768279623.0,810923181.0,1697281250.0,2318428978.0,2207390619.0,2218233241.0,2349951945.0,933619209.0,441064741.0,513600584.0,2466246814.0,2520566048.0,2300143075.0,2515557862.0,499088.0,417570.0,376460.0,345169.0,1016657.0,349593.0,1417831.0,5148249.0,3571509.0,3912012.0,9777834.0,9930796.0,9325357.0,9920292.0,4616767.0,4857971.0,7380422.0,9278218.0,8918691.0,8951099.0,9385507.0,952415.0,957654.0,921286.0,940526.0,1063328.0,1223488.0,1332456.0,1275469.0,1200588.0,1024054.0,6903938.0,4834371.0,1706484.0,2477761.0,3331350.0,4760808.0,7607303.0,9870323.0,9966631.0,9628752.0,9978065.0,6718629.0,6675027.0,8987942.0,8406186.0,9887157.0,9446929.0,9952399.0,3331350.0,4760808.0,7607303.0,9870323.0,9966631.0,9628752.0,9978065.0,1275469.0,1200588.0,1024054.0,6903938.0,4834371.0,1706484.0,2477761.0,952415.0,957654.0,921286.0,940526.0,1063328.0,1223488.0,1332456.0,4616767.0,4857971.0,7380422.0,9278218.0,8918691.0,8951099.0,9385507.0,5148249.0,3571509.0,3912012.0,9777834.0,9930796.0,9325357.0,9920292.0
happy,7832764.0,5433267.0,4545161.0,3726400.0,70973800.0,4335446.0,143019477.0,839515216.0,303891443.0,438292108.0,2570408381.0,2585949457.0,2310085487.0,2549754624.0,672137242.0,664869890.0,1781971448.0,2498859360.0,2281377053.0,2399977296.0,2527252142.0,28323777.0,27789591.0,24340740.0,24434405.0,31649617.0,43091791.0,51855617.0,50778953.0,43766899.0,26218266.0,1504067247.0,713873076.0,76295725.0,163208533.0,337295449.0,559099671.0,1847845171.0,2586851488.0,2592268043.0,2555331033.0,2591352049.0,1584797958.0,1563850982.0,2483186674.0,2142016537.0,2590836872.0,2560199245.0,2593651958.0,337295449.0,559099671.0,1847845171.0,2586851488.0,2592268043.0,2555331033.0,2591352049.0,50778953.0,43766899.0,26218266.0,1504067247.0,713873076.0,76295725.0,163208533.0,28323777.0,27789591.0,24340740.0,24434405.0,31649617.0,43091791.0,51855617.0,672137242.0,664869890.0,1781971448.0,2498859360.0,2281377053.0,2399977296.0,2527252142.0,839515216.0,303891443.0,438292108.0,2570408381.0,2585949457.0,2310085487.0,2549754624.0,491880.0,412033.0,368465.0,340188.0,890494.0,332904.0,1271847.0,5110322.0,3025035.0,3744092.0,10114555.0,10154953.0,9417763.0,10063644.0,4549494.0,4572896.0,7739910.0,9901562.0,9333853.0,9625642.0,9980240.0,935819.0,928399.0,870230.0,869163.0,984211.0,1145585.0,1256481.0,1256861.0,1173141.0,915836.0,7023179.0,4743194.0,1568081.0,2289003.0,3252927.0,4193401.0,7968051.0,10156120.0,10172125.0,10072899.0,10170719.0,7162754.0,7107870.0,9850098.0,8912971.0,10165672.0,10076417.0,10173864.0,3252927.0,4193401.0,7968051.0,10156120.0,10172125.0,10072899.0,10170719.0,1256861.0,1173141.0,915836.0,7023179.0,4743194.0,1568081.0,2289003.0,935819.0,928399.0,870230.0,869163.0,984211.0,1145585.0,1256481.0,4549494.0,4572896.0,7739910.0,9901562.0,9333853.0,9625642.0,9980240.0,5110322.0,3025035.0,3744092.0,10114555.0,10154953.0,9417763.0,10063644.0
happy,12479571.0,8654688.0,7188587.0,5915504.0,92967908.0,6675519.0,172604849.0,1286846037.0,486537898.0,692031432.0,2594446354.0,2598617077.0,2458780574.0,2578336547.0,1071681368.0,1070404409.0,2069124482.0,2576218212.0,2540093612.0,2548996365.0,2583839853.0,45100449.0,44322364.0,38975098.0,39159229.0,50481091.0,68449371.0,82335743.0,80968859.0,69593095.0,42856391.0,1901652615.0,1125957209.0,118018152.0,243633042.0,538775210.0,904369252.0,2222468049.0,2600241256.0,2600053216.0,2592073630.0,2599561004.0,1908291381.0,1892356973.0,2573770084.0,2512942386.0,2601000000.0,2597131605.0,2601000000.0,538775210.0,904369252.0,2222468049.0,2600241256.0,2600053216.0,2592073630.0,2599561004.0,80968859.0,69593095.0,42856391.0,1901652615.0,1125957209.0,118018152.0,243633042.0,45100449.0,44322364.0,38975098.0,39159229.0,50481091.0,68449371.0,82335743.0,1071681368.0,1070404409.0,2069124482.0,2576218212.0,2540093612.0,2548996365.0,2583839853.0,1286846037.0,486537898.0,692031432.0,2594446354.0,2598617077.0,2458780574.0,2578336547.0,648589.0,542864.0,484457.0,448214.0,1010168.0,431613.0,1378567.0,6639757.0,3964252.0,4889398.0,10183154.0,10194079.0,9840332.0,10144861.0,5995066.0,6036787.0,8816562.0,10132076.0,10030722.0,10054159.0,10154483.0,1230799.0,1220274.0,1142466.0,1140799.0,1288343.0,1496065.0,1640935.0,1657041.0,1542613.0,1211327.0,8341067.0,6222033.0,2004544.0,2862202.0,4289334.0,5528232.0,9234063.0,10198114.0,10197792.0,10176806.0,10196536.0,8371551.0,8328271.0,10124996.0,9953360.0,10200000.0,10190713.0,10200000.0,4289334.0,5528232.0,9234063.0,10198114.0,10197792.0,10176806.0,10196536.0,1657041.0,1542613.0,1211327.0,8341067.0,6222033.0,2004544.0,2862202.0,1230799.0,1220274.0,1142466.0,1140799.0,1288343.0,1496065.0,1640935.0,5995066.0,6036787.0,8816562.0,10132076.0,10030722.0,10054159.0,10154483.0,6639757.0,3964252.0,4889398.0,10183154.0,10194079.0,9840332.0,10144861.0
happy,12684906.0,8834765.0,7312709.0,6027899.0,94502183.0,6781996.0,179462880.0,1273518744.0,515724347.0,704396436.0,2472189271.0,2501847488.0,2342860154.0,2494134891.0,1094778005.0,1093858116.0,1933030512.0,2391906398.0,2330514590.0,2335367286.0,2406477828.0,46179373.0,45555955.0,40324023.0,40762659.0,52561275.0,71017577.0,85396265.0,82628466.0,71205087.0,44843425.0,1802846236.0,1139275046.0,122829228.0,253812463.0,549665407.0,935165726.0,2011737215.0,2489757241.0,2509732286.0,2445853074.0,2511784290.0,1774974981.0,1762446035.0,2359566935.0,2259590650.0,2494322058.0,2429228877.0,2504919245.0,549665407.0,935165726.0,2011737215.0,2489757241.0,2509732286.0,2445853074.0,2511784290.0,82628466.0,71205087.0,44843425.0,1802846236.0,1139275046.0,122829228.0,253812463.0,46179373.0,45555955.0,40324023.0,40762659.0,52561275.0,71017577.0,85396265.0,1094778005.0,1093858116.0,1933030512.0,2391906398.0,2330514590.0,2335367286.0,2406477828.0,1273518744.0,515724347.0,704396436.0,2472189271.0,2501847488.0,2342860154.0,2494134891.0,621298.0,521297.0,465301.0,430599.0,1011099.0,418098.0,1384120.0,6294316.0,3980801.0,4728658.0,9754065.0,9839020.0,9409002.0,9824045.0,5755395.0,5851800.0,8162164.0,9482310.0,9282438.0,9296744.0,9533850.0,1184353.0,1179975.0,1114125.0,1119865.0,1264725.0,1463653.0,1602781.0,1590596.0,1487287.0,1200057.0,7818002.0,5973742.0,1981478.0,2832929.0,4126021.0,5465990.0,8386689.0,9802695.0,9862768.0,9680206.0,9874330.0,7692723.0,7660001.0,9358229.0,9042520.0,9804822.0,9596679.0,9842113.0,4126021.0,5465990.0,8386689.0,9802695.0,9862768.0,9680206.0,9874330.0,1590596.0,1487287.0,1200057.0,7818002.0,5973742.0,1981478.0,2832929.0,1184353.0,1179975.0,1114125.0,1119865.0,1264725.0,1463653.0,1602781.0,5755395.0,5851800.0,8162164.0,9482310.0,9282438.0,9296744.0,9533850.0,6294316.0,3980801.0,4728658.0,9754065.0,9839020.0,9409002.0,9824045.0
happy,16322948.0,11420182.0,9463158.0,7833260.0,126392382.0,9134675.0,220830526.0,1613791017.0,612211330.0,918758314.0,2600295023.0,2600830759.0,2524939467.0,2590876124.0,1410952145.0,1381372793.0,2242537033.0,2593890826.0,2551509599.0,2563309905.0,2596227165.0,59541531.0,58614185.0,51823976.0,52423357.0,67855494.0,91685086.0,110277192.0,106620422.0,91915247.0,54966260.0,2113349907.0,1467804063.0,152546475.0,312404709.0,707357164.0,1123301787.0,2322790976.0,2600961742.0,2601000000.0,2600456173.0,2600884593.0,2139532706.0,2126572489.0,2597561848.0,2501102140.0,2601000000.0,2601000000.0,2601000000.0,707357164.0,1123301787.0,2322790976.0,2600961742.0,2601000000.0,2600456173.0,2600884593.0,106620422.0,91915247.0,54966260.0,2113349907.0,1467804063.0,152546475.0,312404709.0,59541531.0,58614185.0,51823976.0,52423357.0,67855494.0,91685086.0,110277192.0,1410952145.0,1381372793.0,2242537033.0,2593890826.0,2551509599.0,2563309905.0,2596227165.0,1613791017.0,612211330.0,918758314.0,2600295023.0,2600830759.0,2524939467.0,2590876124.0,750950.0,630872.0,561612.0,520894.0,1195532.0,504469.0,1584176.0,7545313.0,4510128.0,5687928.0,10198397.0,10199619.0,10006321.0,10175326.0,6960451.0,6951425.0,9220703.0,10182550.0,10076371.0,10105151.0,10187469.0,1431529.0,1420513.0,1334176.0,1336753.0,1513008.0,1754148.0,1923268.0,1924298.0,1794239.0,1389988.0,8903443.0,7183501.0,2291515.0,3262863.0,4975664.0,6263237.0,9459338.0,10199918.0,10200000.0,10198685.0,10199745.0,8936144.0,8905363.0,10191784.0,9956012.0,10200000.0,10200000.0,10200000.0,4975664.0,6263237.0,9459338.0,10199918.0,10200000.0,10198685.0,10199745.0,1924298.0,1794239.0,1389988.0,8903443.0,7183501.0,2291515.0,3262863.0,1431529.0,1420513.0,1334176.0,1336753.0,1513008.0,1754148.0,1923268.0,6960451.0,6951425.0,9220703.0,10182550.0,10076371.0,10105151.0,10187469.0,7545313.0,4510128.0,5687928.0,10198397.0,10199619.0,10006321.0,10175326.0
